pos(kpc),rotv(km/s)
9.083335608886223,228.08746270634765
10.924813392426035,227.75147761163976
8.877402254773674,255.32623568687765
9.606660296296647,195.1602082413491
9.639859000717163,204.81552527984886
9.70366067052811,225.94270785073667
8.9557385332999,218.47159102483957
9.824835365077972,216.99505643836466
8.77047352530662,212.10510222940863
11.120872820816116,225.59273116082082
10.200956368665528,223.1797434880928
11.0301719042112,221.53386230284096
9.97121701500407,211.42960671835115
12.157277143311727,183.61382308201294
8.276613544816291,235.1838721031764
8.985086491336876,218.0404594296311
9.904512376617502,195.67434595293187
8.566610548795685,238.94982304697592
9.028024313561206,234.9526005228061
11.505625697793155,196.6819066426844
8.363331426487717,214.7726834335942
8.516853375928822,218.2695069289656
9.546765705928248,238.60668312135948
8.417059231856754,248.8423839821566
9.408746556015709,204.64208191976041
11.059335045592128,222.80449663560546
10.892528123986807,231.121420594769
9.115579401115514,228.30531816911466
10.8354483779971,201.08224658199734
10.652953361684528,239.61796930121488
9.856086397842205,227.43620349057787
13.662363222068288,191.95325026606383
8.570743049707918,188.48260589776956
9.554061352944338,232.44148045759724
9.394316381897898,226.99936633236874
10.586187245939577,209.58090521591532
8.52048564405966,220.49184726298282
11.239428554686388,234.68180598173305
8.595426289142608,236.58349808170672
11.174257450847508,230.95684981277086
8.559024374018477,246.17733946376768
8.88445236064346,240.63418711312352
11.285429460238074,241.49026336909301
9.11341145575884,194.49751153153824
8.864481389272996,243.2634259845316
10.40283957079615,232.0236468828707
8.535257260026844,219.471164792245
9.417706987764825,211.1078366735013
8.989017923209778,225.9436812944363
12.07041734399153,210.6594621436495
11.597503314534078,234.82115779106527
8.674750837719802,213.37228400741103
8.40701215458282,254.27431639454576
10.923148808585818,227.59451588082393
10.489555711376346,236.8523796212587
11.463884908108657,252.22880020128943
9.671010484367615,219.59409764256722
13.52242065317277,189.0122183373789
12.160691466299651,213.98114433175476
8.37652897089829,248.20432981539136
11.196343963234673,203.12888398739526
11.52060860093923,229.6395446815125
10.694955801408444,208.96342444178606
9.88907076322468,213.87328391641526
14.231719671399738,214.97978366316863
8.527424047237133,258.1316321783068
11.369440350000843,218.46059601063808
9.995739771321714,207.28810433350446
8.370627353926519,221.44054873312385
12.181085396080336,174.53099731253516
8.725183160896158,216.9258237704741
8.612830007238498,154.4873373683622
12.954575469485205,204.094533480105
10.731459066520966,197.6176888678692
9.603601447714077,229.57995087205506
10.125173175445598,231.0143457220296
9.197287976133222,255.83479313018344
8.219719565387036,225.48570052734192
9.700963725611825,259.5587834560096
9.45651490471796,225.731974678055
8.930920247314658,231.72279936663648
9.468432675056581,211.45332176376485
13.527868361980607,192.62663427434254
8.859828667373542,225.2822034696283
11.94452316412958,177.93142501285143
12.603769336435484,195.63744808059468
8.475319934234019,279.21244368331224
10.910653505314706,234.2831887976583
8.959369219368767,268.4931298300391
11.288714839454457,230.50617015228448
8.72528080798787,223.4945564842844
10.196566378842773,210.29410718063605
9.011992684475008,212.11875906279707
11.729225254673487,230.3500688687776
11.716822231819235,218.70685687738796
9.768582457391936,227.86520736278942
9.521530407782283,230.27543474463045
11.619628612862844,196.52426172259013
8.995068516089157,199.3530316631158
9.329096125191626,182.39345385875743
11.227143101964115,225.93081605324014
10.618954739235878,223.76656000914727
8.881293287731083,217.701414610454
12.61147880281317,181.62712862801817
8.56609895832337,185.99521280042543
10.655760633527676,190.11824073245037
8.71971494756713,219.71059486553457
11.05808907381204,208.73718737972462
8.693792951003344,226.27322390620233
8.85860047747276,210.01899445359024
8.756873747205294,267.91810789583434
8.802590522805579,257.3412926511115
8.445358980292022,180.9700517949411
8.48754714618259,219.45592572702537
8.862363463517545,187.42613087736055
8.813635128422085,206.88824057173397
9.655719568229753,252.2376422068881
11.73203854863745,226.09110420903656
12.155464263365127,216.96352307736066
11.10473197529439,195.98791030840343
11.673355853713728,232.40399929946614
8.572967502043806,186.16446672826908
9.575299659280512,229.62285426427763
8.574760314003061,227.74908549540885
8.66049112861338,249.5180510595666
8.707154000066522,172.76828824549435
11.820134340448734,212.33856274417784
8.990036851040184,225.83068576038627
10.856638445545151,213.94428388177766
12.312234411722846,213.1221731570347
8.888324665470808,252.2192463759384
8.62923244074086,154.95124526437866
11.37500806764915,187.87421795735705
8.72795319606665,240.00383063549242
8.500892900186026,222.06015174271846
8.653827091305553,210.57188736185867
8.832324713638759,239.59670318169233
11.757322385299661,267.6410783587734
9.92741198576042,222.88368759086677
8.740412671682158,180.79979500416334
8.614712621652524,220.82562393152529
8.47598751655151,204.27781458834622
8.640719960173918,217.39332422948357
12.127124375739927,216.30819984766106
10.554398640466584,211.9500933591947
8.59899707500545,254.2729424018781
8.729366553375742,180.25789214727322
10.135885910782854,262.7083268996944
8.7381731824362,224.23747767560528
8.669537580342503,238.04956736125587
11.234679441783214,217.9593044221735
9.558241060548475,239.35980420311924
10.882817426014224,237.60582501536166
8.9648089515224,226.0913990817842
8.30966069503595,159.28583250423546
8.569188221213809,229.97010479891134
11.315716755277979,188.55177829621215
8.276745654018312,242.11918507612523
8.749196014292991,231.03983635757655
9.359001378989195,236.37940991609815
8.343994820872028,235.65135498119864
11.148979702717439,189.1624548535067
5.562807584845849,228.09486693600883
8.659276154296387,273.413070575395
15.562582429089861,214.26092010607644
8.93315105381667,220.56561888439288
8.908857446080878,238.70317354819713
4.391412240027611,233.36916791000772
9.259015854083525,221.69917746103286
10.319585092507955,220.8561938143445
5.796768064069444,167.20300702923856
4.876205018901212,171.4139399689997
5.264425210114315,177.44275605412062
5.811952787941038,254.77703766086583
6.798322510148107,238.03835935224964
6.351714862124664,206.81765207598013
6.678361661223229,264.6376269345706
5.993684770202495,160.60640777603695
6.583855659713201,200.950686055801
7.131113625927923,220.29655675041334
6.0081370467670245,209.49420237812953
4.876964998585013,220.92642164715923
5.269904376425389,208.93321001966513
4.552481660523534,181.61200701032408
6.2229134245827,254.15709204021718
5.325232054779813,266.2832426000441
5.707793599412732,245.38602542957
5.741314305639792,249.0490819093582
3.7265086925506545,185.09626153775645
5.8553638618288,207.11151141892995
6.021375449556328,221.10404711660394
7.6998054278866475,250.55353282218258
5.364519150317008,166.267059694333
6.129089217283209,183.52128391289114
6.410072067764977,226.22237675221888
5.483374697368675,238.67355297667459
5.835007174206962,209.73330960423908
6.9222766295786435,204.6907140405416
5.944556514332393,229.01926888587013
4.919890240760621,255.17300095755746
4.822289934943244,264.56865855922695
5.946881719272609,243.64917698712003
6.124248125824439,183.0511229469348
4.8380289520511175,203.60487327471589
5.927544988979749,266.5610146837274
5.18945589511674,217.2069948911683
5.09644268462609,251.22972355926626
6.472719859011567,231.95748454957172
6.49396012374428,266.1730222088076
6.147936088121921,222.03223838762094
6.181268815016934,217.57191237172728
6.403492228143995,218.02875514035938
5.170392884358363,210.72165628471893
6.09876888293755,221.51803243527138
6.7669407259381416,222.60653443799868
4.815742963355357,191.8772674150983
5.709046482399754,235.29722757059542
7.442325010205825,224.2511212730192
4.836251412439977,231.992948961269
5.741025189320584,122.02160161858122
7.224879220722942,248.5451109598917
6.03038365259658,209.1230430525896
6.836143291581198,169.58448793102855
6.491490549059323,199.78717613891538
6.014724508902104,223.5522148955629
7.0498467475114595,234.62081911033775
5.156858258333384,222.36610574882386
7.626870059795851,233.1621203791227
2.770096287058172,341.33773692626755
5.016015685661055,233.8726093977955
5.037523807557019,166.49397060331006
6.980622140660986,225.54820788436362
6.8462953164753015,134.99728490478444
6.084115325870753,204.93020175550902
3.836235706021512,115.10579934457182
7.576221499978935,240.29674463081335
5.360352525234449,227.37234005119842
5.763241246165476,166.15338984819368
6.687855790696678,163.70616631631827
6.071252463659447,278.5961181495064
5.877955045400527,226.5544713113062
6.961889855853781,253.91087008602688
6.331983846198178,140.61634896586338
7.203679135934172,271.4981730330692
6.244314265581185,232.2012281523031
6.804428403650797,228.6574388483364
4.7277006047382555,99.32175075597237
6.3367622803704275,195.25929817079853
5.470978464113115,224.3887667147318
6.833606908458866,233.88249149285585
7.098563346839158,186.3686032118478
5.537321194608594,251.39877131143908
4.419219775058376,228.04703400506392
5.643808854977004,226.3710785930142
6.836851619030995,130.74725680827265
4.392341141999963,228.94475375723277
6.337576983294982,50.28708657978549
6.817611052554769,234.72600119498037
6.009285005588865,217.2849335217976
3.9974639401797223,240.72348514174809
7.433467100601849,231.76839163778115
5.6242507088388916,197.97484727278496
6.007719925520238,228.49260567027042
6.386822668784603,248.20460103282957
5.879973791806351,174.9462550760168
6.046316940070545,252.60045201104165
6.422557688474447,257.7006063643275
2.566737034259337,166.83306165022972
6.282886437508397,220.40016401541584
6.049039155248444,277.5598729572395
6.316957800189044,125.82571661097649
7.236280124094223,264.04800260585
7.718747642892655,257.0052811866649
6.106209739229821,277.7707021796869
3.850452047835779,169.39627062906155
6.170037381221885,230.19506197543137
6.718269579939923,231.10215577856317
4.351551049398258,193.40812368747547
6.454420022874784,207.18976578121388
4.7449878490130235,190.53442826101372
6.2598969430035405,222.9590852815604
4.892263273662346,231.36334067760535
7.684250378154449,205.1788302023389
5.277391805113687,288.5533808722632
7.896623683200461,231.4919539162111
5.602092833847954,237.67878064714043
6.5662780472464215,216.3494646022983
7.044937576126225,245.84728632118527
5.010975500554466,202.4714935500877
7.923470580974319,244.69240127860857
6.66338586561963,280.0784395561357
7.193026418682295,224.31978306524746
7.956578786222574,193.09435231080099
6.471180724116866,241.99145851640287
6.063987621712656,190.0507377706628
6.584855800285241,226.31470044938678
5.557512764175479,238.64006865660738
6.411115823763475,234.0347475653828
4.514952862664309,240.84909449605465
6.491451612767567,274.9342685698568
5.4176643399881454,212.5329365355457
6.212315337975873,140.85390277371903
5.8734151106940296,185.3093793719548
6.399104126868824,212.01970717746016
6.608671276039644,246.01279164779095
6.260883275297282,212.9216901916276
4.989689525923394,269.8829152946743
5.893389230626754,245.2594200263877
5.455538303538885,227.81987272037617
5.814609921199044,210.8358742568935
6.2007213304551545,222.6313801417846
6.675823646018979,239.40369810049117
6.474943176285131,212.33435661276303
6.049593733798294,234.05769549902502
5.8698753043538625,182.69315196499733
6.327872258177681,238.5211443738747
6.621483845637498,261.49801050858883
7.965915907402646,114.25428871170334
5.5704312372675595,224.04495971486688
5.469476057624386,214.9019669315293
6.091090650493836,241.05571495156425
6.315127948767806,235.46204682568825
5.160899947000464,202.90415486176846
6.3503691971794165,232.38129585131506
5.84965456838168,176.95847773861337
4.955345580498284,232.15250370582234
6.196784380730472,201.51685871586068
5.3209374807604775,218.61800973196284
5.740793878326163,263.1404241887745
4.535202770821012,258.7755109501165
4.548014534907878,171.50640390163394
6.177773012206012,230.03573989419456
4.888755025774931,165.67602904438385
6.212967426170185,247.76352210414456
6.359133595287289,252.42735768833256
5.758443153566016,230.2403139218571
7.6511452526333334,249.34653490644556
5.748002406488133,193.51703917291255
5.844278065871687,236.42426822401777
6.107288717713803,215.72132945437411
7.327412003619202,270.60219811711073
5.124755608336518,243.3301793924259
7.023651156916845,198.91508482213587
6.487282820881751,210.06832128444867
5.055337237291151,202.07362046943032
5.467653132639067,251.58385844169538
4.4459774794126785,168.481480316121
6.249510535300823,259.55559454744343
6.378266255015358,252.11854331859374
6.454077942862783,244.82982972916875
6.253064719519546,213.68421654813955
5.520067229410746,220.25275476654505
6.23047445920529,225.00905678146538
4.089944072827769,127.05585549568036
4.42263180325757,247.74112827179556
5.5876954637432,206.65207150911374
6.7856175836446235,225.07497114087204
5.912214075025402,239.66338242357335
6.804304881640015,223.71815442846938
6.466720699614391,108.98142862588787
1.5860275192148336,91.88274302314291
6.716650948088306,208.3629241314574
6.860780404151692,218.2058063573754
7.167328482692241,224.45047377476777
5.06598700400631,191.66762932155206
6.215921231548868,225.85269854088605
6.018610417173756,130.5464680425554
2.9682467151857033,81.41670563399758
1.7485312210158872,161.5639257856337
2.8455350963957415,245.8417751232514
1.6803017113406926,40.2213838502794
7.244043944019397,203.52984842171813
4.683526892435524,250.75579623701285
6.65593105699078,256.8242058692579
6.941800748963727,153.54634813631904
5.815890564523647,176.64379525035065
5.968692651915792,197.73897693624377
4.743878910107318,65.96495444833944
4.232126867374152,199.21335854635726
5.526710898633816,223.45844091434026
4.963244871181134,166.37834136727892
5.7203287361831645,211.2991386027659
7.514307342610476,207.78552745356575
6.808255825141609,245.15616732235148
7.187567534565094,224.2710411959066
3.714180773362253,153.13329986807685
5.076386067005362,239.1963896066722
7.578286835113408,236.94466264066685
6.546815395876059,210.57940633341317
7.450499004277989,227.0259553305703
7.455570604355536,205.24832619319258
6.860020943775789,197.16579584002588
5.758667310546344,220.51383287129698
5.154636489500106,203.80336751035034
3.573337821727486,171.81598524903987
6.130657279987296,220.67558737515074
5.525102874288775,193.8991785024838
4.085134110225517,237.58603337125106
6.96696813501161,166.97526512267603
5.784736777598738,191.92408890090041
4.497158332631516,172.09818495053977
3.909571203426416,170.7918556291943
5.7257824612608905,220.44130695476065
6.161545497215519,166.02754977879272
7.058465891895509,220.56273048055996
6.10243649818266,174.66032175357972
4.798531918767711,224.21558349411237
5.915151969871235,172.64928686827244
5.964395136664963,219.15698836416342
6.975687460154497,188.75950794641935
1.7692966467375302,68.0749513856072
7.182819112009457,210.07603804414362
6.107348924574248,233.59198443886737
7.834138777678926,240.96474755867555
5.525020363953588,212.0082197282873
3.6191589052473163,177.1239710699
6.737175217841931,204.2354358257573
5.900422675000314,185.71539792753856
6.12003396504397,254.68063767305154
5.810317364158946,227.69068830189207
6.581461586010214,199.03935044559114
3.8007019487584452,212.19186026265334
6.84426275078639,259.89806022802543
6.732115287727085,206.48964565991034
6.712974785586034,215.22110469091427
7.4401514030585485,238.24926182442718
5.924163874055997,220.67729392183512
5.20639182808957,163.95667225684394
6.145851548511999,289.5901171220147
6.36887124497853,268.29514983051956
4.695223936637451,173.02930027070988
6.367295486293643,192.4799901085432
4.799908528371138,128.8722770837648
5.660620529766158,229.8339970322917
6.082720905372362,187.20253584162683
6.9507594113245394,246.05755008082699
6.332443582679129,223.7226778424854
3.797913954960593,211.03661183477382
6.333738368983431,233.7347901325367
5.293881477112839,271.891663954545
6.517696995385005,184.9405942070193
5.678364627558625,276.7870479651446
7.143240195492106,242.60008672686484
6.18710764902252,213.2452302978013
6.25944644850788,219.67462496840952
2.6913594767683997,171.66306174610904
7.07380150170199,270.32027390278
6.950745424048462,256.582454335208
6.001646207014099,242.71829583421388
6.312473956407577,208.67808336616434
5.808327054800643,222.8280115922891
4.946291224164724,245.78861004830895
4.917543582126034,182.09574879644705
6.9346776939947565,243.78788079161322
5.33045717468093,267.18732021137765
3.87669700304194,123.22661607863085
6.752934922544798,245.64904766418042
7.065788149448804,247.14610621186387
5.486514102348841,123.22691112268673
7.237492580158879,219.08289501369404
5.92738407870144,266.9804639793445
6.547306853039614,178.71128208104182
6.329803860345091,245.6872775402951
6.651951598759699,237.02748224100046
4.757525318178189,196.484576740821
6.090415155217842,236.36493017946555
5.012435844482237,204.6175859225623
5.049691593629693,196.1304214607183
6.675900190068628,217.3215279878885
5.91904023322233,287.86611158695854
5.790862800367796,153.84174400526982
5.352386334364983,175.7341062901759
6.068460744756096,175.36515678687496
5.4052167834197755,115.21479417788363
5.588814392532289,151.8342750659237
7.957784047053031,221.83798647255503
7.3313549938668325,233.89429960586781
5.309864419614346,212.1589376287298
5.978234755798524,232.95528033167028
6.353125844717247,167.02653891915602
5.417436491776761,159.63997988125777
6.651073875635322,218.65812899218517
6.136443913373415,261.9120241970033
4.530804296884345,187.76452906299065
5.355458184113984,266.1779504287929
5.671783868881369,195.43177440865853
6.193139679515048,148.1487522798969
5.829803406615157,200.34824375464896
6.061977563657414,241.88090787804848
5.5765938689281995,193.52857879840448
6.607989524505077,188.75935697777334
5.463886072871707,248.83109629087932
5.514176940532965,184.21932913971992
6.703038837342679,255.49730506888315
6.561849919041694,262.96478858900934
6.33121037294963,267.51452931857847
6.3536479589891615,114.24283295450394
5.692206831815397,202.81988806774436
5.629549648146373,190.48822678787505
5.848097643478279,210.757333136823
5.689866143792017,193.72838794393866
5.408590236275137,249.48479873050124
6.612950578679433,227.1372650240126
3.5558267726941613,150.00679206880358
7.275903878637019,245.59057017957463
6.584255642949439,264.2620093642246
5.745598469570877,205.43526121501017
5.7716042997317905,190.99137883365293
6.514781923594572,229.37795901235646
6.148288945051731,268.4132702171236
5.932441528577476,235.8139384948907
5.783429099841198,139.6797105715591
5.905671015869335,229.61514261934434
5.830524042764731,221.10384952019763
7.54971044503237,227.50096138409083
6.640235985234664,235.9674411797714
6.692794569621562,237.2370971650092
5.844287540649705,220.27712807693396
5.713376448462633,197.71502847898392
6.116590740015696,270.3737034388831
7.803716321401968,246.6896673484427
6.5469905801821175,242.55166476668023
6.928255404124883,26.11007887532324
6.338125266506281,223.77428269355545
6.870016534241604,189.88986953354433
6.140480348624438,256.0530804175845
5.727546765456875,236.57879426437523
7.404373431690633,190.92152638300098
7.180489473666812,244.2495191195458
7.539365461680313,215.67094369600704
7.579153679024081,228.96517174686724
5.74113911011768,249.67609359612302
7.533825584903223,207.67656179819238
5.740056958937433,183.33547271355002
6.988261272253261,177.18319312346347
7.796522946213242,228.0763754595783
6.9838067433373,272.46024165917066
6.4027144048658915,225.96668398199054
6.42508128889411,232.6777761074612
6.635591299557948,190.54106705597076
7.766280267748141,236.07334726077988
5.6614895444450015,169.99905450724495
5.929510975152459,189.17826239536245
7.134107408495089,242.13974216052077
5.689106396024049,179.80949475614494
6.440734501683131,233.63374709593373
6.403995782549707,214.33840499229447
6.451006700992869,225.69167280125507
6.431475120410304,270.7869378952653
3.9154987793755627,225.53866454751062
6.512372083755306,220.895281415398
5.893120238973341,214.61200531486583
6.254920943763735,237.7843423816561
6.064574256445891,194.42707664264776
6.454396266796268,222.2276330062896
6.539339625007547,230.74023408302014
6.392618960847505,208.12197510100296
5.732573070030435,165.35906734396102
6.968907348913903,241.89881061457947
6.772485944896921,226.0352150268831
5.7325229701985085,249.3825800854514
5.997786633573435,207.4151947222367
6.523322903660887,242.39297402900246
6.726029329565075,223.0763142977633
6.061018629391232,184.11644559682264
6.2505735170613335,141.87596872598462
6.299710989687498,240.38252738782015
5.737675494448349,198.66628058172256
6.489152448441318,236.35924903066592
7.852874249480351,248.90497904346478
6.897141597561351,241.56084540468513
6.270651251667429,210.10296052210043
6.367914169937867,217.57518833101312
6.867807280505437,196.51437658943675
5.786912059083488,246.53125814303033
6.466787274356607,208.46778323840675
7.9502622512743475,159.43654761344882
7.623542369025864,231.87596298328896
6.019372119353687,260.2240144491964
5.857752996021244,267.3405725308689
6.859365311662073,215.47544407287268
6.842257270866742,234.5465647487214
6.59287200829215,239.2742462243103
6.94352159384507,205.82540168578043
6.085191322734658,206.64073566393645
7.18812475340516,230.42940447864075
7.024323794142933,139.63127338109354
4.113497232086895,168.56146135057676
5.939726251779228,211.45693331005776
6.293901970129635,236.5255512336007
6.243119777919274,156.82497279256464
5.901292512917086,226.68737282490818
6.638413017449125,221.32009879358546
6.823535650942815,240.20279133581468
5.8991977621397655,259.69600536173954
6.347921900015829,222.89892096664482
5.902813698757555,227.7810856468847
5.277597740043572,206.1401694213896
7.314185147240661,248.82455234523684
5.8632489323040735,218.94889263454422
6.26921966350435,205.8940663038685
5.527565476658337,239.4985801810266
7.625380512722808,248.8660516395716
5.738435980687218,250.97610592894878
7.423141534156694,240.21038383040684
7.076839207090036,217.1548004136652
6.839671667211176,201.87970684475914
6.2141052517193405,261.6285425488288
6.655553864156301,196.67316493094623
6.304312055357231,180.0526299693542
6.795488775809972,238.9545168108589
6.105341827661177,218.68653929075006
7.619625285641943,209.61418380239476
6.898355654347462,249.35022045967858
6.7188767157662825,223.19203406115122
6.344042238825609,216.9577513526041
7.710219873304478,252.70633380660885
5.550713461217555,244.78540955127514
6.542843348977387,249.17666645710221
5.431126807537388,213.3144440769979
6.982825869835603,249.4314789851171
4.433398328448022,220.68606260521932
6.693648865811681,233.77628899358984
5.455754834449614,197.7267974170419
7.520061312441023,243.87693982292382
5.770299976431816,219.76481697860368
6.185415853454468,265.78913130835616
6.808392860974534,198.1364655459007
6.562912748903871,241.3812264890242
6.531636008276019,227.0256907491063
6.218894533366315,178.53650919299196
4.964795679955174,260.0082762422923
6.308497814729055,203.83638924471026
6.401095301130791,214.2779543543546
4.920936708897928,205.37712932388584
6.707020542712632,243.90487205486573
6.729896547968094,236.069883152855
7.829563522602335,246.84117325122847
6.203362530180192,226.29219750698093
5.91246211913041,244.9251666434508
6.408473075521817,222.74943960632584
6.3893840729805875,226.82673580891375
6.066843985066962,181.4265148529565
5.763598543463835,170.03771868695964
6.5391951632720815,228.14402050977586
5.840988647449415,201.90197049708408
3.341571674376472,107.381160664472
6.065795951783991,195.489256172783
7.666309157878201,220.19947878112404
6.421763310763683,218.70544229684057
5.96523304584617,201.68791810573842
6.116038558337042,225.5741224477612
5.566825058202009,203.6598174603984
5.772043852175613,164.38643282768763
6.421113121474182,198.54832372214688
6.4480250691978656,225.87811338563858
5.568628708793293,219.72926352924765
4.18539625002911,184.42722883180517
3.707524173050418,181.11212850596226
6.500426576088144,221.46318261711895
5.910807427765414,251.78026046763503
7.228739039692589,242.14592733249964
6.874641000554245,201.12263073719768
5.566805113506595,164.01824549137413
5.88430949212491,200.5009111623146
5.446904387480932,243.59356337414974
5.850940858914078,246.66911051467196
5.183107158731309,278.51350222600405
6.109002152984314,216.40382528258434
7.033487110145489,262.6791172429859
6.300228113982191,170.42263840939285
7.020254044511059,159.20867662200268
7.311704845301857,242.9852500351563
6.258574613733384,188.60991939588544
6.87980848379869,218.98093353543877
6.368267778559519,213.32291357449517
6.049637034664635,240.4055312266792
5.576401547506908,235.78167683473245
6.221370441420714,200.22088380152678
6.766195961916946,256.1570961184185
5.742641100805053,246.68128964857058
5.4160028318509115,256.42727223566663
7.434366587317623,258.06444906789886
6.799142451399889,203.26368108572777
5.57017404011758,233.0457747051446
5.012244295597559,218.21393513177432
4.858998427133956,229.29054572933572
5.160079058778512,179.5746630134323
6.153033144853928,234.2302312561994
5.82633128886211,218.032205718924
7.38759956009562,244.16642255593564
5.910894256255955,227.7821995910407
5.90220229970649,277.4763797873665
5.506442012796808,263.8285196248002
5.684698944806838,218.76306523728155
7.152719747439521,188.0265489819294
3.32302161728996,201.96774867506548
6.739829896654682,254.05325660179062
4.881421967347409,213.31344203524733
6.278992946471905,259.3544935207586
6.573448434510468,184.1110469370052
4.058660251725094,216.11389712986303
6.352077153146097,222.07841527814463
7.4671870361977195,197.5284200826337
6.542192811783665,221.5676809741411
7.697118674014196,220.69677215064277
6.41117823047808,209.83993106544153
6.490432832590747,217.98067541780424
6.833864641294498,183.85513187045356
6.758673303424193,237.22939579056415
5.812593761515232,204.1711673784827
7.592758543929118,215.32039512774213
6.136807454529472,158.9790436579809
5.687760529846899,188.97823235257147
4.737210062435059,169.2683920768906
6.57516092031716,204.0443893753726
6.8043179373262825,240.4775882726047
6.048282237443295,232.18561055194948
4.828457618335545,228.40210484212807
7.565628232050772,230.45008706987437
6.9920987148472316,204.63195418992493
6.465217908057735,194.82266319034326
8.036623510010319,254.33535981207686
6.131990139688711,251.8637300672033
7.8038718087751064,215.01608212943566
5.651773247388727,188.6258663526014
6.311614890515117,234.15784362422764
6.763719491260676,214.2490215370339
5.45099240309066,191.06370299361402
6.72138018412416,261.6463416265591
6.3892261385459035,175.83397721812483
4.975304386618093,204.3691039268857
7.307544780219716,249.84280142284763
5.938699526919035,185.86849247136016
5.601883360923327,234.96074100572366
4.263729332416637,156.6449431295243
6.508012326661745,234.57910638136386
6.295078425021168,237.0355833354238
6.451386497373325,230.74397506504147
5.890565252347923,230.6634926536544
6.725848470273972,214.75164047323932
6.38330986102721,219.37710215335935
7.889585499822097,201.9261647632712
6.163504499829468,223.16216310746185
7.083663459068424,240.61837021469572
7.035112089725406,200.45103541969317
7.812782946937639,155.20156906947284
4.44816086038894,54.83140050698763
6.97102587352421,200.9990288591631
6.396370891194653,174.63845948003123
6.031451588349746,230.5961086827233
8.041264952422358,256.97967540833383
5.665897404494051,234.4720648832379
6.652409945887372,208.8327101585647
3.69622385729647,112.05832452513378
4.504544247077575,228.3474410731936
6.2034971153443035,263.9838982209651
5.11548170417184,240.54704543410182
2.9304106535937264,238.4068862149894
7.934297644248862,251.07356609447027
7.244619799414678,234.07452923173216
5.2055183682104476,223.26744500139523
7.649986873168985,230.2262060867817
2.9361683498874225,69.86272672120117
7.819312625360247,233.00577750517368
7.773267521015667,271.3660458570406
7.655365111662975,242.5417939238082
6.0374171719468785,318.3549850108296
5.252354702378917,149.1973140223486
7.455613102184552,207.59750474476823
6.312940447880019,190.8378139757435
5.205307953828715,164.2371648412775
7.000443871750266,176.16097127575358
6.387431499192443,233.5931234061371
6.2733164573936095,207.54884890625343
6.285404443430385,247.14286266649296
6.522211611608908,194.65291113338955
4.5634338818206155,195.47244678818075
6.206674386484069,220.26336520593264
7.2967684569912645,261.4057891051359
6.319451069405098,254.35323014332127
6.794060973227386,248.8396036431248
5.940731214769483,247.5370663761525
6.355044465714822,198.91366075980017
6.398608123596383,209.98901411737108
6.702827589061353,196.3461109329568
6.611259534388411,189.9572510947671
6.561586933278449,237.5450484389806
6.44264289473558,215.67660883594075
4.072331707235805,125.36889173259952
6.455664575648606,224.9898499928678
6.124001897818029,193.1832430511938
6.5128870182252845,203.12609988085848
10.94689102884624,201.61201330706803
6.5914372995683825,230.88439889794793
10.803424649718332,203.9297858060752
8.36436285058835,217.69659700224005
11.942007582062356,219.09743881127227
8.198744615856132,196.46531549026875
9.68979297145304,215.54516056688269
13.529260320786898,187.09545430656482
8.53794866812758,253.72277405586124
10.107141749948697,232.6091833621262
8.406337884359516,192.06162651538799
14.611771211669542,182.68316428618587
9.052457612954818,212.70830165227227
9.770856780841555,144.24614408105828
9.825215462747085,233.81446887857552
10.886627474998809,218.20276961335642
8.472253517863036,226.65828736906548
10.573329283428345,207.1261854592176
11.071971051249777,191.6214756291316
14.92619402502728,211.18971884225016
10.04367539766301,222.4961424785566
9.526501376847563,224.1163951251766
8.940917366132512,236.75802812596018
8.317315554898522,185.4827365183873
8.309295356117545,223.61279902947427
9.013671065726589,236.10649985299202
10.415112751409488,233.64318721558215
11.417873494397437,207.09485354110413
9.47866370097651,206.398982054501
10.62146866624205,211.61007770084026
9.533934103750756,205.6156885663532
8.629273241209589,235.58509662434835
11.750859856482595,229.83474326866164
8.99261838280688,256.07442572356365
8.856024819919044,253.74451444009526
9.818188220554937,213.8418002472382
10.206041721887267,229.9976343263726
8.727364281580579,214.1460295045166
8.629797713028237,228.6359751208638
11.106711298056524,227.85312172380992
11.781907014214474,231.23151248403767
8.607503160935956,212.3115764901456
11.310152507540131,211.91357600441572
8.914564957305853,179.98485056669068
12.110241244820205,220.7560621890957
10.350077751025646,214.41627159772358
8.763431727337876,223.61543107043462
10.902303982312919,200.24980422563644
8.497913205417149,174.03230090547748
10.333135108666976,236.62872224941358
9.11520610066911,204.1513612874898
6.819604481288632,210.2618074507971
10.502105449101371,181.02034115118315
8.662216977697254,209.18636308850967
11.059332588650419,235.62520669524378
13.332974079365657,197.9897718131938
9.031431544489347,211.3693736494399
10.39343028723029,247.01103051883788
9.272521330684445,228.7725121885896
8.342152045361377,191.5782075948318
9.32585778938354,231.74873196438375
11.6396283761631,231.9834207042617
11.826486881841154,202.74514410170093
8.973573086274302,218.11822504824158
9.658635423802115,232.6911338054823
10.882498245106802,245.37922270310196
9.157951786365086,242.97580520547595
9.89982378807397,221.30072456336143
9.64165606545818,226.16179311277872
9.173166173975686,227.32967508395657
7.534031838635068,194.6026064882464
11.029177471329476,253.7743086829707
9.636110447032948,217.16310760052076
6.8461376534978795,241.80796636384844
8.810048529064808,223.33878212912774
10.49385850673704,203.94878866941278
10.562691334255943,214.7587956045521
