source_id,ra,ra_error,dec,dec_error,parallax,parallax_error,l,b,phot_g_mean_mag,phot_bp_mean_mag,phot_rp_mean_mag,bp_rp,teff_gspphot,rel_lum_g
4144910866874705024,269.1179284056583,0.029108847,-16.267665500019,0.023366535,0.2473823049425625,0.032424387,12.181953606928877,4.31349348477181,14.97701,17.075298,13.641656,3.4336424,34786.324,314344223026.39386
5977238404601350400,256.98360802989936,0.02743619,-35.316514313166465,0.015053574,0.44001184562956175,0.030780215,350.25683186597064,3.0571105704447423,13.727181,15.81907,12.391329,3.427741,31262.193,314155954292.76337
4044059399763485440,269.43040645586893,0.03608164,-31.219366465178133,0.029352704,0.23929613742776473,0.03903759,359.36981997893133,-3.4158689458087124,15.053699,17.001154,13.661277,3.3398771,30015.592,313037221650.8353
6376179156243292288,313.9780044467147,0.017122902,-69.24211390041803,0.02156401,0.19211017668370903,0.027637137,324.99285553311904,-36.11453646389136,15.532918,15.59307,15.374147,0.21892262,33306.766,312376858492.338
524068718308857216,10.475752375199518,0.019593796,64.44664427878718,0.019923931,0.245321717622656,0.024994463,121.90353917391428,1.5939348291050492,15.002292,17.204706,13.647407,3.5572996,30132.713,312290002998.4561
4516599707429354368,290.2188625535509,0.01186134,20.199606081792677,0.017911814,0.6443931439572166,0.027301984,54.19084227870336,2.892267728548607,12.908143,15.042232,11.588409,3.4538221,35000.14,311449415251.74384
2020565307140437248,296.58238310781843,0.014729773,24.480776274158842,0.021538781,0.1783464005770421,0.028890481,60.78782620660106,-0.18301364215214802,15.705077,17.076656,14.561002,2.5156546,33066.133,309305105506.4738
4062572220625368192,269.65829403320623,0.03936459,-28.64537708131772,0.03160106,0.21457526920191505,0.041355275,1.7031644525439218,-2.305172276063439,15.303882,17.457365,13.945856,3.511509,30006.068,309196711913.3448
4276464959149161344,275.1272356661433,0.025316015,0.9399594984799949,0.023702528,0.23513436597848655,0.028833313,30.230887918081343,7.308200583054968,15.105841,17.052269,13.816946,3.235323,30012.756,309013945795.19586
4043773522354761728,269.6930496452968,0.03466478,-31.840277094039514,0.02854951,0.2412967828361159,0.036809687,358.94125126685435,-3.918589133992369,15.049822,17.009272,13.694773,3.314499,33686.457,308969056994.2252
5889166148831805056,234.50502855004777,0.026224583,-51.80908958569726,0.024105027,0.20035064151766838,0.03642204,327.2270195726874,3.0274242270466747,15.45922,17.485744,14.147562,3.3381824,30016.35,307381306450.2086
4056376025929420928,268.20016634352834,0.036006954,-30.2030111310568,0.02862656,0.22518977709729587,0.03771793,359.7168165478407,-1.9905592620926327,15.206105,17.171711,13.82175,3.3499613,33874.35,307190103419.49744
4260433078883587968,286.7922170614621,0.031542063,-4.403867131776865,0.029052844,0.33073867996501416,0.0370161,30.792605502426568,-5.501581286227523,14.373896,16.742838,12.994676,3.7481623,34701.066,306491532788.76465
4065374390357639552,273.4229326915729,0.036758807,-24.802350242496434,0.032276094,0.2312941824551027,0.03776849,6.70222868511154,-3.3721744229624275,15.150781,17.144,13.817377,3.326622,30018.49,306411508564.6729
1863557314426914048,309.1978595379062,0.019119048,32.89722767606283,0.02176617,0.2369023720392761,0.028794559,73.89400784689404,-4.811883175575142,15.101696,17.295273,13.752861,3.5424118,30066.484,305583143094.87396
465071020301589888,38.07067861039139,0.018138781,59.5249239252325,0.022577254,0.29711848807484,0.029217465,135.4093476397209,-0.8814837942066354,14.61017,16.795444,13.266378,3.529066,30037.217,305505683483.3738
4251455742559196416,281.3316048135106,0.033132568,-8.996446619049605,0.030712565,0.19859521130382776,0.03721972,24.226621190489293,-2.743542880097515,15.490475,17.546806,14.152314,3.3944921,30012.658,303962038152.2218
4307696037202136064,289.8363050673056,0.034164675,7.338859672903335,0.03655132,0.24793609168413816,0.042868584,42.651190843472875,-2.807081846837927,15.010211,17.337553,13.640458,3.697095,30008.375,303516782918.268
5980286800623749888,259.0845649106442,0.03627523,-31.830724753966578,0.02120435,0.20840722107653595,0.040831592,354.1123063325174,3.6891800549345817,15.398137,17.509441,14.043283,3.466158,31576.701,300515198114.05896
4064521684728837248,272.5715740648937,0.04388064,-26.923413343795406,0.037392516,0.24157892145926965,0.04569425,4.4686379596237185,-3.712492818824573,15.079578,16.940002,13.737779,3.2022238,31881.385,299914424096.8207
5657806843325081344,145.30569918982533,0.015827388,-27.680223198857014,0.01603509,0.25878433128074757,0.025290038,259.32164573188646,18.668240557463847,14.930851,15.160979,14.484111,0.67686844,35743.996,299730254551.6381
525735921527846272,18.781574108564573,0.023005491,67.11708759388294,0.02654105,0.2055136582655877,0.03224819,125.23789141772846,4.3514582841455915,15.431885,17.812704,14.0525255,3.7601786,37118.555,299578933734.5707
4049992845491861760,271.1979511988943,0.03485469,-30.27795438254061,0.028481843,0.2512098234946675,0.039920583,0.9401506302297882,-4.275431476533631,14.996273,16.715298,13.729838,2.9854593,30022.578,299477674483.07526
4103911860593317504,277.03951106130216,0.033122692,-15.531551836228708,0.030245129,0.23091231600334727,0.038660917,16.49044873591051,-2.0141541102334912,15.180456,17.25891,13.827676,3.4312334,31527.992,299136848426.405
